1472,Mustakivi,59.44315,24.87193
1473,K. Kärberi,59.4450323,24.87746934
1474,K. Kärberi,59.44535028,24.87959287
1475,Reinu,59.4463495,24.88587674
1476,Mustakivi,59.44288436,24.87581234
1477,Mahtra,59.4392247,24.87469297
1478,Mahtra,59.43944846,24.87614395
1479,Raadiku,59.44140838,24.87839746
1480,Raadiku,59.44145827,24.88033761
1481,Reinu,59.44638113,24.88651218
21807,Krupi,57.962943,26.492403
1483,Priisle,59.44747968,24.89133583
138763,Säremaa tee,57.997805,26.481257
1484,Ümera,59.4435386,24.89003434
1485,Ümera,59.44357104,24.89054637
1486,Priisle,59.44780808,24.89321421
1487,Ussimäe tee,59.44911955,24.89176758
1489,Iru,59.46019411,24.90472151
1490,Seli,59.44490315,24.89664508
1491,Seli,59.44429222,24.89671718
1493,Tondi mägi,59.4545214,24.88411607
1494,Kelluka tee,59.45483361,24.87904587
1495,Kelluka tee,59.45473739,24.87933985
1496,Priisle kauplus,59.44952835,24.88037153
1497,Priisle kauplus,59.44931779,24.88098315
1498,Läänemere tee,59.45022755,24.86082851
1499,Jussi,59.45403122,24.8619041
1500,Jussi,59.45410704,24.86266421
1501,Kose tee,59.45501977,24.87129215
1502,Kose tee,59.45486216,24.86933088
